map_LCIn0-5_LTW0-2_NR-H2,0:00:05.306797
map_LCIn0-5_LTW0-2_NR-W2,0:00:09.879605
map_LCIn0-5_LTW0-2_NR-H3,0:00:04.486015
map_LCIn0-5_LTW0-2_NR-W3,0:00:07.007848
map_LCIn0-5_LTW0-2_NR-H4,0:00:03.680042
map_LCIn0-5_LTW0-2_NR-W4,0:00:05.821007
map_LCIn0-5_LTW0-2_NR-H5,0:00:03.544211
map_LCIn0-5_LTW0-2_NR-W5,0:00:06.010164
map_LCIn0-5_LTW0-2_NR-H6,0:00:02.689353
map_LCIn0-5_LTW0-2_NR-W6,0:00:05.043708
map_LCIn0-5_LTW0-2_NR-H7,0:00:03.972261
map_LCIn0-5_LTW0-2_NR-W7,0:00:02.886721
map_LCIn0-5_LTW0-2_NR-H8,0:00:03.773122
map_LCIn0-5_LTW0-2_NR-W8,0:00:04.061641
map_LCIn0-5_LTW0-2_NR-H9,0:00:02.858980
map_LCIn0-5_LTW0-2_NR-W9,0:00:03.237282
map_LCIn0-5_LTW0-2_NR-H10,0:00:02.574976
map_LCIn0-5_LTW0-2_NR-W10,0:00:03.886431
map_LCIn0-5_LTW0-3_NR-1,0:00:04.883160
map_LCIn0-5_LTW0-3_NR-H1,0:00:10.223009
map_LCIn0-5_LTW0-3_NR-W1,0:00:21.914426
map_LCIn0-5_LTW0-3_NR-H2,0:00:05.474478
map_LCIn0-5_LTW0-3_NR-W2,0:00:10.739037
map_LCIn0-5_LTW0-3_NR-H3,0:00:04.123330
map_LCIn0-5_LTW0-3_NR-W3,0:00:08.206990
map_LCIn0-5_LTW0-3_NR-H4,0:00:04.312908
map_LCIn0-5_LTW0-3_NR-W4,0:00:05.574426
map_LCIn0-5_LTW0-3_NR-H5,0:00:05.011830
map_LCIn0-5_LTW0-3_NR-W5,0:00:04.506009
map_LCIn0-5_LTW0-3_NR-H6,0:00:03.533186
map_LCIn0-5_LTW0-3_NR-W6,0:00:04.746519
map_LCIn0-5_LTW0-3_NR-H7,0:00:03.342916
map_LCIn0-5_LTW0-3_NR-W7,0:00:04.145966
map_LCIn0-5_LTW0-3_NR-H8,0:00:02.538816
map_LCIn0-5_LTW0-3_NR-W8,0:00:03.535058
map_LCIn0-5_LTW0-3_NR-H9,0:00:05.250436
map_LCIn0-5_LTW0-3_NR-W9,0:00:03.174038
map_LCIn0-5_LTW0-3_NR-H10,0:00:02.968750
map_LCIn0-5_LTW0-3_NR-W10,0:00:04.003360
map_LCIn0-5_LTW0-4_NR-1,0:00:03.215299
map_LCIn0-5_LTW0-4_NR-H1,0:00:11.210092
map_LCIn0-5_LTW0-4_NR-W1,0:00:21.168915
map_LCIn0-5_LTW0-4_NR-H2,0:00:05.763901
map_LCIn0-5_LTW0-4_NR-W2,0:00:12.957838
map_LCIn0-5_LTW0-4_NR-H3,0:00:04.677181
map_LCIn0-5_LTW0-4_NR-W3,0:00:06.946752
map_LCIn0-5_LTW0-4_NR-H4,0:00:03.347918
map_LCIn0-5_LTW0-4_NR-W4,0:00:05.153781
map_LCIn0-5_LTW0-4_NR-H5,0:00:03.254472
map_LCIn0-5_LTW0-4_NR-W5,0:00:04.997167
map_LCIn0-5_LTW0-4_NR-H6,0:00:03.613082
map_LCIn0-5_LTW0-4_NR-W6,0:00:04.401324
map_LCIn0-5_LTW0-4_NR-H7,0:00:03.537513
map_LCIn0-5_LTW0-4_NR-W7,0:00:03.557035
map_LCIn0-5_LTW0-4_NR-H8,0:00:03.472243
map_LCIn0-5_LTW0-4_NR-W8,0:00:04.727593
map_LCIn0-5_LTW0-4_NR-H9,0:00:02.524536
map_LCIn0-5_LTW0-4_NR-W9,0:00:03.791813
map_LCIn0-5_LTW0-4_NR-H10,0:00:03.900909
map_LCIn0-5_LTW0-4_NR-W10,0:00:04.629532
map_LCIn0-5_LTW0-5_NR-1,0:00:03.190277
map_LCIn0-5_LTW0-5_NR-H1,0:00:13.407522
map_LCIn0-5_LTW0-5_NR-W1,0:00:20.662805
map_LCIn0-5_LTW0-5_NR-H2,0:00:05.436128
map_LCIn0-5_LTW0-5_NR-W2,0:00:11.446689
map_LCIn0-5_LTW0-5_NR-H3,0:00:03.805665
map_LCIn0-5_LTW0-5_NR-W3,0:00:07.715452
map_LCIn0-5_LTW0-5_NR-H4,0:00:03.242805
map_LCIn0-5_LTW0-5_NR-W4,0:00:05.723594
map_LCIn0-5_LTW0-5_NR-H5,0:00:02.792069
map_LCIn0-5_LTW0-5_NR-W5,0:00:06.960495
map_LCIn0-5_LTW0-5_NR-H6,0:00:03.103225
map_LCIn0-5_LTW0-5_NR-W6,0:00:05.424620
map_LCIn0-5_LTW0-5_NR-H7,0:00:04.642313
map_LCIn0-5_LTW0-5_NR-W7,0:00:04.461404
map_LCIn0-5_LTW0-5_NR-H8,0:00:03.998088
map_LCIn0-5_LTW0-5_NR-W8,0:00:03.970394
map_LCIn0-5_LTW0-5_NR-H9,0:00:02.929967
map_LCIn0-5_LTW0-5_NR-W9,0:00:04.721307
map_LCIn0-5_LTW0-5_NR-H10,0:00:03.449556
map_LCIn0-5_LTW0-5_NR-W10,0:00:03.475814
map_LCIn0-5_LTW0-6_NR-1,0:00:02.512282
map_LCIn0-5_LTW0-6_NR-H1,0:00:10.845511
map_LCIn0-5_LTW0-6_NR-W1,0:00:21.917606
map_LCIn0-5_LTW0-6_NR-H2,0:00:05.525314
map_LCIn0-5_LTW0-6_NR-W2,0:00:10.956678
map_LCIn0-5_LTW0-6_NR-H3,0:00:04.743651
map_LCIn0-5_LTW0-6_NR-W3,0:00:08.855616
map_LCIn0-5_LTW0-6_NR-H4,0:00:05.406058
map_LCIn0-5_LTW0-6_NR-W4,0:00:06.328481
map_LCIn0-5_LTW0-6_NR-H5,0:00:03.789015
map_LCIn0-5_LTW0-6_NR-W5,0:00:04.618267
map_LCIn0-5_LTW0-6_NR-H6,0:00:03.267711
map_LCIn0-5_LTW0-6_NR-W6,0:00:03.937993
map_LCIn0-5_LTW0-6_NR-H7,0:00:03.396606
map_LCIn0-5_LTW0-6_NR-W7,0:00:03.671761
map_LCIn0-5_LTW0-6_NR-H8,0:00:03.519944
map_LCIn0-5_LTW0-6_NR-W8,0:00:05.006247
map_LCIn0-5_LTW0-6_NR-H9,0:00:08.165604
map_LCIn0-5_LTW0-6_NR-W9,0:00:07.202078
map_LCIn0-5_LTW0-6_NR-H10,0:00:04.035899
map_LCIn0-5_LTW0-6_NR-W10,0:00:03.334301
map_LCIn0-5_LTW0-7_NR-1,0:00:02.451630
map_LCIn0-5_LTW0-7_NR-H1,0:00:11.364409
map_LCIn0-5_LTW0-7_NR-W1,0:00:21.728914
map_LCIn0-5_LTW0-7_NR-H2,0:00:05.935699
map_LCIn0-5_LTW0-7_NR-W2,0:00:10.788789
map_LCIn0-5_LTW0-7_NR-H3,0:00:04.886025
map_LCIn0-5_LTW0-7_NR-W3,0:00:08.178853
map_LCIn0-5_LTW0-7_NR-H4,0:00:04.690800
map_LCIn0-5_LTW0-7_NR-W4,0:00:05.887407
map_LCIn0-5_LTW0-7_NR-H5,0:00:03.772459
map_LCIn0-5_LTW0-7_NR-W5,0:00:04.960860
map_LCIn0-5_LTW0-7_NR-H6,0:00:03.623091
map_LCIn0-5_LTW0-7_NR-W6,0:00:04.560907
map_LCIn0-5_LTW0-7_NR-H7,0:00:02.410973
map_LCIn0-5_LTW0-7_NR-W7,0:00:04.490021
map_LCIn0-5_LTW0-7_NR-H8,0:00:03.880592
map_LCIn0-5_LTW0-7_NR-W8,0:00:03.933292
map_LCIn0-5_LTW0-7_NR-H9,0:00:06.274361
map_LCIn0-5_LTW0-7_NR-W9,0:00:04.625200
map_LCIn0-5_LTW0-7_NR-H10,0:00:03.556989
map_LCIn0-5_LTW0-7_NR-W10,0:00:04.354483
map_LCIn0-5_LTW0-8_NR-1,0:00:03.017969
map_LCIn0-5_LTW0-8_NR-H1,0:00:12.143233
map_LCIn0-5_LTW0-8_NR-W1,0:00:21.027296
map_LCIn0-5_LTW0-8_NR-H2,0:00:06.771892
map_LCIn0-5_LTW0-8_NR-W2,0:00:10.916228
map_LCIn0-5_LTW0-8_NR-H3,0:00:04.192532
map_LCIn0-5_LTW0-8_NR-W3,0:00:07.817826
map_LCIn0-5_LTW0-8_NR-H4,0:00:03.688813
map_LCIn0-5_LTW0-8_NR-W4,0:00:06.734128
map_LCIn0-5_LTW0-8_NR-H5,0:00:03.494275
map_LCIn0-5_LTW0-8_NR-W5,0:00:04.907844
map_LCIn0-5_LTW0-8_NR-H6,0:00:07.915285
map_LCIn0-5_LTW0-8_NR-W6,0:00:04.973073
map_LCIn0-5_LTW0-8_NR-H7,0:00:02.486215
map_LCIn0-5_LTW0-8_NR-W7,0:00:04.433663
map_LCIn0-5_LTW0-8_NR-H8,0:00:04.696031
map_LCIn0-5_LTW0-8_NR-W8,0:00:03.911175
map_LCIn0-5_LTW0-8_NR-H9,0:00:03.309567
map_LCIn0-5_LTW0-8_NR-W9,0:00:02.753119
map_LCIn0-5_LTW0-8_NR-H10,0:00:03.904781
map_LCIn0-5_LTW0-8_NR-W10,0:00:03.861815
map_LCIn0-5_LTW0-9_NR-1,0:00:03.294667
map_LCIn0-5_LTW0-9_NR-H1,0:00:12.180004
map_LCIn0-5_LTW0-9_NR-W1,0:00:21.871163
map_LCIn0-5_LTW0-9_NR-H2,0:00:06.316050
map_LCIn0-5_LTW0-9_NR-W2,0:00:11.759850
map_LCIn0-5_LTW0-9_NR-H3,0:00:04.673431
map_LCIn0-5_LTW0-9_NR-W3,0:00:07.909222
map_LCIn0-5_LTW0-9_NR-H4,0:00:03.634164
map_LCIn0-5_LTW0-9_NR-W4,0:00:07.781512
map_LCIn0-5_LTW0-9_NR-H5,0:00:03.172801
map_LCIn0-5_LTW0-9_NR-W5,0:00:06.305802
map_LCIn0-5_LTW0-9_NR-H6,0:00:03.908428
map_LCIn0-5_LTW0-9_NR-W6,0:00:03.906145
map_LCIn0-5_LTW0-9_NR-H7,0:00:03.413500
map_LCIn0-5_LTW0-9_NR-W7,0:00:03.917840
map_LCIn0-5_LTW0-9_NR-H8,0:00:02.963915
map_LCIn0-5_LTW0-9_NR-W8,0:00:05.342602
map_LCIn0-5_LTW0-9_NR-H9,0:00:04.985609
map_LCIn0-5_LTW0-9_NR-W9,0:00:04.679152
map_LCIn0-5_LTW0-9_NR-H10,0:00:03.089541
map_LCIn0-5_LTW0-9_NR-W10,0:00:03.977510
map_LCIn0-5_LTW1-0_NR-1,0:00:03.905977
map_LCIn0-5_LTW1-0_NR-H1,0:00:11.498419
map_LCIn0-5_LTW1-0_NR-W1,0:00:22.275341
map_LCIn0-5_LTW1-0_NR-H2,0:00:11.667935
map_LCIn0-5_LTW1-0_NR-W2,0:00:12.231253
map_LCIn0-5_LTW1-0_NR-H3,0:00:04.705949
map_LCIn0-5_LTW1-0_NR-W3,0:00:07.871425
map_LCIn0-5_LTW1-0_NR-H4,0:00:03.809567
map_LCIn0-5_LTW1-0_NR-W4,0:00:05.607818
map_LCIn0-5_LTW1-0_NR-H5,0:00:03.288354
map_LCIn0-5_LTW1-0_NR-W5,0:00:04.941464
map_LCIn0-5_LTW1-0_NR-H6,0:00:02.905597
map_LCIn0-5_LTW1-0_NR-W6,0:00:04.244789
map_LCIn0-5_LTW1-0_NR-H7,0:00:03.637153
map_LCIn0-5_LTW1-0_NR-W7,0:00:03.189470
map_LCIn0-5_LTW1-0_NR-H8,0:00:03.235582
map_LCIn0-5_LTW1-0_NR-W8,0:00:04.171790
map_LCIn0-5_LTW1-0_NR-H9,0:00:02.570689
map_LCIn0-5_LTW1-0_NR-W9,0:00:05.369597
map_LCIn0-5_LTW1-0_NR-H10,0:00:02.936514
map_LCIn0-5_LTW1-0_NR-W10,0:00:03.709888
map_LCIn0-4_LTW0-0_NR-1,0:00:02.521140
map_LCIn0-4_LTW0-0_NR-H1,0:00:10.161765
map_LCIn0-4_LTW0-0_NR-W1,0:00:19.227144
map_LCIn0-4_LTW0-0_NR-H2,0:00:05.370206
map_LCIn0-4_LTW0-0_NR-W2,0:00:10.752706
map_LCIn0-4_LTW0-0_NR-H3,0:00:04.324360
map_LCIn0-4_LTW0-0_NR-W3,0:00:06.556104
map_LCIn0-4_LTW0-0_NR-H4,0:00:03.542818
map_LCIn0-4_LTW0-0_NR-W4,0:00:05.400037
map_LCIn0-4_LTW0-0_NR-H5,0:00:03.125319
map_LCIn0-4_LTW0-0_NR-W5,0:00:05.119117
map_LCIn0-4_LTW0-0_NR-H6,0:00:06.923898
map_LCIn0-4_LTW0-0_NR-W6,0:00:05.989503
map_LCIn0-4_LTW0-0_NR-H7,0:00:02.571936
map_LCIn0-4_LTW0-0_NR-W7,0:00:03.803953
map_LCIn0-4_LTW0-0_NR-H8,0:00:03.973409
map_LCIn0-4_LTW0-0_NR-W8,0:00:02.737205
map_LCIn0-4_LTW0-0_NR-H9,0:00:03.930933
map_LCIn0-4_LTW0-0_NR-W9,0:00:04.744461
map_LCIn0-4_LTW0-0_NR-H10,0:00:03.442401
map_LCIn0-4_LTW0-0_NR-W10,0:00:03.550544
map_LCIn0-4_LTW0-1_NR-1,0:00:02.968864
map_LCIn0-4_LTW0-1_NR-H1,0:00:09.984638
map_LCIn0-4_LTW0-1_NR-W1,0:00:20.744208
map_LCIn0-4_LTW0-1_NR-H2,0:00:05.691649
map_LCIn0-4_LTW0-1_NR-W2,0:00:09.893942
map_LCIn0-4_LTW0-1_NR-H3,0:00:05.062870
map_LCIn0-4_LTW0-1_NR-W3,0:00:07.671570
map_LCIn0-4_LTW0-1_NR-H4,0:00:02.986537
map_LCIn0-4_LTW0-1_NR-W4,0:00:04.948084
map_LCIn0-4_LTW0-1_NR-H5,0:00:05.034398
map_LCIn0-4_LTW0-1_NR-W5,0:00:04.709492
map_LCIn0-4_LTW0-1_NR-H6,0:00:02.471585
map_LCIn0-4_LTW0-1_NR-W6,0:00:03.732225
map_LCIn0-4_LTW0-1_NR-H7,0:00:02.560467
map_LCIn0-4_LTW0-1_NR-W7,0:00:04.135832
map_LCIn0-4_LTW0-1_NR-H8,0:00:03.920193
map_LCIn0-4_LTW0-1_NR-W8,0:00:02.961398
map_LCIn0-4_LTW0-1_NR-H9,0:00:03.131769
map_LCIn0-4_LTW0-1_NR-W9,0:00:03.290202
map_LCIn0-4_LTW0-1_NR-H10,0:00:02.529807
map_LCIn0-4_LTW0-1_NR-W10,0:00:05.499174
map_LCIn0-4_LTW0-2_NR-1,0:00:04.000513
map_LCIn0-4_LTW0-2_NR-H1,0:00:20.267225
map_LCIn0-4_LTW0-2_NR-W1,0:00:20.510412
map_LCIn0-4_LTW0-2_NR-H2,0:00:05.877339
map_LCIn0-4_LTW0-2_NR-W2,0:00:10.235052
map_LCIn0-4_LTW0-2_NR-H3,0:00:05.038156
map_LCIn0-4_LTW0-2_NR-W3,0:00:06.767010
map_LCIn0-4_LTW0-2_NR-H4,0:00:03.915507
map_LCIn0-4_LTW0-2_NR-W4,0:00:05.282649
map_LCIn0-4_LTW0-2_NR-H5,0:00:03.940923
map_LCIn0-4_LTW0-2_NR-W5,0:00:04.678617
map_LCIn0-4_LTW0-2_NR-H6,0:00:02.532213
map_LCIn0-4_LTW0-2_NR-W6,0:00:04.081671
map_LCIn0-4_LTW0-2_NR-H7,0:00:03.258890
map_LCIn0-4_LTW0-2_NR-W7,0:00:02.970620
map_LCIn0-4_LTW0-2_NR-H8,0:00:05.102667
map_LCIn0-4_LTW0-2_NR-W8,0:00:06.610054
map_LCIn0-4_LTW0-2_NR-H9,0:00:03.884308
map_LCIn0-4_LTW0-2_NR-W9,0:00:02.991558
map_LCIn0-4_LTW0-2_NR-H10,0:00:03.729158
map_LCIn0-4_LTW0-2_NR-W10,0:00:02.585454
map_LCIn0-4_LTW0-3_NR-1,0:00:03.054830
map_LCIn0-4_LTW0-3_NR-H1,0:00:12.207777
map_LCIn0-4_LTW0-3_NR-W1,0:00:20.291165
map_LCIn0-4_LTW0-3_NR-H2,0:00:06.648286
map_LCIn0-4_LTW0-3_NR-W2,0:00:09.856186
map_LCIn0-4_LTW0-3_NR-H3,0:00:05.135253
map_LCIn0-4_LTW0-3_NR-W3,0:00:06.495036
map_LCIn0-4_LTW0-3_NR-H4,0:00:03.618994
map_LCIn0-4_LTW0-3_NR-W4,0:00:05.304125
map_LCIn0-4_LTW0-3_NR-H5,0:00:03.537001
map_LCIn0-4_LTW0-3_NR-W5,0:00:04.654976
map_LCIn0-4_LTW0-3_NR-H6,0:00:04.932645
map_LCIn0-4_LTW0-3_NR-W6,0:00:03.940052
map_LCIn0-4_LTW0-3_NR-H7,0:00:02.584808
map_LCIn0-4_LTW0-3_NR-W7,0:00:03.678903
map_LCIn0-4_LTW0-3_NR-H8,0:00:02.581503
map_LCIn0-4_LTW0-3_NR-W8,0:00:03.608007
map_LCIn0-4_LTW0-3_NR-H9,0:00:04.501248
map_LCIn0-4_LTW0-3_NR-W9,0:00:03.820293
map_LCIn0-4_LTW0-3_NR-H10,0:00:03.373436
map_LCIn0-4_LTW0-3_NR-W10,0:00:04.121930
map_LCIn0-4_LTW0-4_NR-1,0:00:03.579078
map_LCIn0-4_LTW0-4_NR-H1,0:00:12.556187
map_LCIn0-4_LTW0-4_NR-W1,0:00:20.922090
map_LCIn0-4_LTW0-4_NR-H2,0:00:06.048918
map_LCIn0-4_LTW0-4_NR-W2,0:00:11.302875
map_LCIn0-4_LTW0-4_NR-H3,0:00:03.808024
map_LCIn0-4_LTW0-4_NR-W3,0:00:09.458037
map_LCIn0-4_LTW0-4_NR-H4,0:00:02.860654
map_LCIn0-4_LTW0-4_NR-W4,0:00:05.203727
map_LCIn0-4_LTW0-4_NR-H5,0:00:03.480645
map_LCIn0-4_LTW0-4_NR-W5,0:00:05.797092
map_LCIn0-4_LTW0-4_NR-H6,0:00:03.449473
map_LCIn0-4_LTW0-4_NR-W6,0:00:03.614385
map_LCIn0-4_LTW0-4_NR-H7,0:00:03.407568
map_LCIn0-4_LTW0-4_NR-W7,0:00:04.143333
map_LCIn0-4_LTW0-4_NR-H8,0:00:02.496829
map_LCIn0-4_LTW0-4_NR-W8,0:00:04.298433
map_LCIn0-4_LTW0-4_NR-H9,0:00:02.980837
map_LCIn0-4_LTW0-4_NR-W9,0:00:04.111545
map_LCIn0-4_LTW0-4_NR-H10,0:00:02.568465
map_LCIn0-4_LTW0-4_NR-W10,0:00:06.281582
map_LCIn0-4_LTW0-5_NR-1,0:00:02.514130
map_LCIn0-4_LTW0-5_NR-H1,0:00:11.489102
map_LCIn0-4_LTW0-5_NR-W1,0:00:20.361130
map_LCIn0-4_LTW0-5_NR-H2,0:00:06.382905
map_LCIn0-4_LTW0-5_NR-W2,0:00:11.182162
map_LCIn0-4_LTW0-5_NR-H3,0:00:04.640958
map_LCIn0-4_LTW0-5_NR-W3,0:00:07.599634
map_LCIn0-4_LTW0-5_NR-H4,0:00:03.657815
map_LCIn0-4_LTW0-5_NR-W4,0:00:05.782399
map_LCIn0-4_LTW0-5_NR-H5,0:00:02.905960
map_LCIn0-4_LTW0-5_NR-W5,0:00:04.841993
map_LCIn0-4_LTW0-5_NR-H6,0:00:03.850440
map_LCIn0-4_LTW0-5_NR-W6,0:00:04.714565
map_LCIn0-4_LTW0-5_NR-H7,0:00:02.504973
map_LCIn0-4_LTW0-5_NR-W7,0:00:04.606519
map_LCIn0-4_LTW0-5_NR-H8,0:00:03.466920
map_LCIn0-4_LTW0-5_NR-W8,0:00:03.789959
map_LCIn0-4_LTW0-5_NR-H9,0:00:02.960127
map_LCIn0-4_LTW0-5_NR-W9,0:00:04.887186
map_LCIn0-4_LTW0-5_NR-H10,0:00:02.535814
map_LCIn0-4_LTW0-5_NR-W10,0:00:04.703447
map_LCIn0-4_LTW0-6_NR-1,0:00:02.829344
map_LCIn0-4_LTW0-6_NR-H1,0:00:11.573848
map_LCIn0-4_LTW0-6_NR-W1,0:00:20.736181
map_LCIn0-4_LTW0-6_NR-H2,0:00:07.262729
map_LCIn0-4_LTW0-6_NR-W2,0:00:13.638686
map_LCIn0-4_LTW0-6_NR-H3,0:00:04.905470
map_LCIn0-4_LTW0-6_NR-W3,0:00:08.196388
map_LCIn0-4_LTW0-6_NR-H4,0:00:05.189094
map_LCIn0-4_LTW0-6_NR-W4,0:00:05.487999
map_LCIn0-4_LTW0-6_NR-H5,0:00:02.671071
map_LCIn0-4_LTW0-6_NR-W5,0:00:05.645403
map_LCIn0-4_LTW0-6_NR-H6,0:00:03.154043
map_LCIn0-4_LTW0-6_NR-W6,0:00:05.249605
map_LCIn0-4_LTW0-6_NR-H7,0:00:03.363506
map_LCIn0-4_LTW0-6_NR-W7,0:00:03.840516
map_LCIn0-4_LTW0-6_NR-H8,0:00:04.746034
map_LCIn0-4_LTW0-6_NR-W8,0:00:03.960668
map_LCIn0-4_LTW0-6_NR-H9,0:00:02.465464
map_LCIn0-4_LTW0-6_NR-W9,0:00:04.812329
map_LCIn0-4_LTW0-6_NR-H10,0:00:03.338124
map_LCIn0-4_LTW0-6_NR-W10,0:00:03.765647
map_LCIn0-4_LTW0-7_NR-1,0:00:03.500282
map_LCIn0-4_LTW0-7_NR-H1,0:00:12.688541
map_LCIn0-4_LTW0-7_NR-W1,0:00:21.753101
map_LCIn0-4_LTW0-7_NR-H2,0:00:06.765725
map_LCIn0-4_LTW0-7_NR-W2,0:00:11.615267
map_LCIn0-4_LTW0-7_NR-H3,0:00:04.639513
map_LCIn0-4_LTW0-7_NR-W3,0:00:07.166709
map_LCIn0-4_LTW0-7_NR-H4,0:00:04.863981
map_LCIn0-4_LTW0-7_NR-W4,0:00:05.854068
map_LCIn0-4_LTW0-7_NR-H5,0:00:03.160960
map_LCIn0-4_LTW0-7_NR-W5,0:00:05.405901
map_LCIn0-4_LTW0-7_NR-H6,0:00:04.970949
map_LCIn0-4_LTW0-7_NR-W6,0:00:04.606526
map_LCIn0-4_LTW0-7_NR-H7,0:00:02.545516
map_LCIn0-4_LTW0-7_NR-W7,0:00:04.666220
map_LCIn0-4_LTW0-7_NR-H8,0:00:02.513027
map_LCIn0-4_LTW0-7_NR-W8,0:00:03.852218
map_LCIn0-4_LTW0-7_NR-H9,0:00:03.250745
map_LCIn0-4_LTW0-7_NR-W9,0:00:04.424213
map_LCIn0-4_LTW0-7_NR-H10,0:00:04.076439
map_LCIn0-4_LTW0-7_NR-W10,0:00:04.034816
map_LCIn0-4_LTW0-8_NR-1,0:00:02.985520
map_LCIn0-4_LTW0-8_NR-H1,0:00:10.808000
map_LCIn0-4_LTW0-8_NR-W1,0:00:23.138297
map_LCIn0-4_LTW0-8_NR-H2,0:00:06.168224
map_LCIn0-4_LTW0-8_NR-W2,0:00:11.505425
map_LCIn0-4_LTW0-8_NR-H3,0:00:04.364906
map_LCIn0-4_LTW0-8_NR-W3,0:00:08.094170
map_LCIn0-4_LTW0-8_NR-H4,0:00:03.291896
map_LCIn0-4_LTW0-8_NR-W4,0:00:06.306694
map_LCIn0-4_LTW0-8_NR-H5,0:00:03.009820
map_LCIn0-4_LTW0-8_NR-W5,0:00:05.095805
map_LCIn0-4_LTW0-8_NR-H6,0:00:04.391013
map_LCIn0-4_LTW0-8_NR-W6,0:00:03.497340
map_LCIn0-4_LTW0-8_NR-H7,0:00:06.256310
map_LCIn0-4_LTW0-8_NR-W7,0:00:05.607869
map_LCIn0-4_LTW0-8_NR-H8,0:00:02.543450
map_LCIn0-4_LTW0-8_NR-W8,0:00:03.698738
map_LCIn0-4_LTW0-8_NR-H9,0:00:02.522087
map_LCIn0-4_LTW0-8_NR-W9,0:00:03.971085
map_LCIn0-4_LTW0-8_NR-H10,0:00:03.003735
map_LCIn0-4_LTW0-8_NR-W10,0:00:03.262875
map_LCIn0-4_LTW0-9_NR-1,0:00:02.798795
map_LCIn0-4_LTW0-9_NR-H1,0:00:11.418237
map_LCIn0-4_LTW0-9_NR-W1,0:00:27.644762
map_LCIn0-4_LTW0-9_NR-H2,0:00:07.428511
map_LCIn0-4_LTW0-9_NR-W2,0:00:11.482356
map_LCIn0-4_LTW0-9_NR-H3,0:00:04.729856
map_LCIn0-4_LTW0-9_NR-W3,0:00:08.562939
map_LCIn0-4_LTW0-9_NR-H4,0:00:03.748423
map_LCIn0-4_LTW0-9_NR-W4,0:00:06.232658
map_LCIn0-4_LTW0-9_NR-H5,0:00:02.692783
map_LCIn0-4_LTW0-9_NR-W5,0:00:04.638097
map_LCIn0-4_LTW0-9_NR-H6,0:00:04.816344
map_LCIn0-4_LTW0-9_NR-W6,0:00:04.774904
map_LCIn0-4_LTW0-9_NR-H7,0:00:03.122395
map_LCIn0-4_LTW0-9_NR-W7,0:00:04.759409
map_LCIn0-4_LTW0-9_NR-H8,0:00:02.605155
map_LCIn0-4_LTW0-9_NR-W8,0:00:03.302898
map_LCIn0-4_LTW0-9_NR-H9,0:00:04.028784
map_LCIn0-4_LTW0-9_NR-W9,0:00:04.327674
map_LCIn0-4_LTW0-9_NR-H10,0:00:03.629179
map_LCIn0-4_LTW0-9_NR-W10,0:00:03.623496
map_LCIn0-4_LTW1-0_NR-1,0:00:02.872800
map_LCIn0-4_LTW1-0_NR-H1,0:00:11.882482
map_LCIn0-4_LTW1-0_NR-W1,0:00:22.036718
map_LCIn0-4_LTW1-0_NR-H2,0:00:07.691082
map_LCIn0-4_LTW1-0_NR-W2,0:00:11.731902
map_LCIn0-4_LTW1-0_NR-H3,0:00:05.046159
map_LCIn0-4_LTW1-0_NR-W3,0:00:08.966752
map_LCIn0-4_LTW1-0_NR-H4,0:00:03.955227
map_LCIn0-4_LTW1-0_NR-W4,0:00:06.326110
map_LCIn0-4_LTW1-0_NR-H5,0:00:03.642148
map_LCIn0-4_LTW1-0_NR-W5,0:00:04.245439
map_LCIn0-4_LTW1-0_NR-H6,0:00:03.801062
map_LCIn0-4_LTW1-0_NR-W6,0:00:07.735123
map_LCIn0-4_LTW1-0_NR-H7,0:00:04.692180
map_LCIn0-4_LTW1-0_NR-W7,0:00:04.554194
map_LCIn0-4_LTW1-0_NR-H8,0:00:03.231016
map_LCIn0-4_LTW1-0_NR-W8,0:00:03.851860
map_LCIn0-4_LTW1-0_NR-H9,0:00:02.567457
map_LCIn0-4_LTW1-0_NR-W9,0:00:04.194161
map_LCIn0-4_LTW1-0_NR-H10,0:00:03.108160
map_LCIn0-4_LTW1-0_NR-W10,0:00:02.752774
map_LCIn0-3_LTW0-0_NR-1,0:00:03.877105
map_LCIn0-3_LTW0-0_NR-H1,0:00:10.715826
map_LCIn0-3_LTW0-0_NR-W1,0:00:20.092114
map_LCIn0-3_LTW0-0_NR-H2,0:00:07.033342
map_LCIn0-3_LTW0-0_NR-W2,0:00:09.895293
map_LCIn0-3_LTW0-0_NR-H3,0:00:04.803752
map_LCIn0-3_LTW0-0_NR-W3,0:00:07.263267
map_LCIn0-3_LTW0-0_NR-H4,0:00:03.967805
map_LCIn0-3_LTW0-0_NR-W4,0:00:04.838031
map_LCIn0-3_LTW0-0_NR-H5,0:00:04.078622
map_LCIn0-3_LTW0-0_NR-W5,0:00:04.511061
map_LCIn0-3_LTW0-0_NR-H6,0:00:03.056628
map_LCIn0-3_LTW0-0_NR-W6,0:00:05.030589
map_LCIn0-3_LTW0-0_NR-H7,0:00:03.313506
map_LCIn0-3_LTW0-0_NR-W7,0:00:04.897108
map_LCIn0-3_LTW0-0_NR-H8,0:00:07.097333
map_LCIn0-3_LTW0-0_NR-W8,0:00:03.256741
map_LCIn0-3_LTW0-0_NR-H9,0:00:02.447090
map_LCIn0-3_LTW0-0_NR-W9,0:00:04.128033
map_LCIn0-3_LTW0-0_NR-H10,0:00:02.435555
map_LCIn0-3_LTW0-0_NR-W10,0:00:03.444576
